TeacherID,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,RatingTier
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09289,U00071,CR00019,2025-05-19,0.0,PayPal,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09292,U00109,CR00060,2025-03-04,0.0,Bank Transfer,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09296,U00144,CR00030,2025-08-04,0.0,Bank Transfer,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09299,U00161,CR00013,2025-08-17,0.0,PayPal,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09302,U00173,CR00054,2025-01-21,0.0,Credit Card,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09303,U00178,CR00003,2025-11-12,0.0,PayPal,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09305,U00192,CR00025,2025-04-09,299.57,Credit Card,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09307,U00216,CR00022,2025-01-23,0.0,Credit Card,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09309,U00238,CR00043,2025-06-27,0.0,PayPal,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09310,U00251,CR00005,2025-08-09,0.0,Bank Transfer,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09313,U00272,CR00053,2025-03-28,0.0,Bank Transfer,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09314,U00282,CR00015,2025-12-23,285.05,Bank Transfer,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09317,U00298,CR00013,2025-03-20,0.0,Bank Transfer,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09321,U00315,CR00022,2025-12-19,0.0,Credit Card,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09323,U00322,CR00044,2025-09-16,119.04,Bank Transfer,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09324,U00323,CR00024,2025-02-28,117.68,PayPal,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09325,U00328,CR00044,2025-03-02,119.04,PayPal,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09333,U00351,CR00022,2025-12-10,0.0,Credit Card,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09334,U00352,CR00029,2025-09-05,0.0,Credit Card,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09338,U00379,CR00040,2025-12-11,327.99,Credit Card,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09340,U00394,CR00045,2025-02-17,0.0,PayPal,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09341,U00399,CR00046,2025-07-17,248.1,Credit Card,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09344,U00407,CR00059,2025-08-07,0.0,Credit Card,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09346,U00427,CR00053,2025-12-13,0.0,Bank Transfer,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09347,U00438,CR00058,2025-09-10,0.0,PayPal,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09348,U00449,CR00041,2025-05-24,53.86,PayPal,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09350,U00464,CR00016,2025-03-17,0.0,Bank Transfer,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09351,U00494,CR00049,2025-08-21,415.51,PayPal,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09352,U00548,CR00059,2025-07-25,0.0,Credit Card,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09357,U00574,CR00059,2025-03-19,0.0,Bank Transfer,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09358,U00576,CR00056,2025-03-04,212.39,Credit Card,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09360,U00592,CR00026,2025-02-08,0.0,Credit Card,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09361,U00595,CR00039,2025-11-21,346.71,Credit Card,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09364,U00622,CR00048,2025-02-12,0.0,PayPal,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09365,U00633,CR00053,2025-01-27,0.0,PayPal,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09366,U00636,CR00022,2025-05-21,0.0,PayPal,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09369,U00687,CR00052,2025-01-03,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09370,U00701,CR00052,2025-09-20,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09374,U00724,CR00011,2025-06-09,326.02,Credit Card,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09375,U00752,CR00039,2025-06-09,346.71,Bank Transfer,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09376,U00760,CR00042,2025-12-23,0.0,PayPal,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09378,U00767,CR00037,2025-01-09,0.0,Bank Transfer,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09379,U00772,CR00038,2025-07-26,342.61,Credit Card,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09380,U00775,CR00059,2025-08-19,0.0,Credit Card,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09381,U00787,CR00030,2025-03-16,0.0,Bank Transfer,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09382,U00819,CR00021,2025-04-11,0.0,Credit Card,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09383,U00821,CR00001,2025-12-07,472.28,Credit Card,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09385,U00836,CR00002,2025-05-25,0.0,PayPal,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09386,U00850,CR00047,2025-04-01,89.59,Bank Transfer,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09389,U00876,CR00057,2025-01-03,177.34,PayPal,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09390,U00881,CR00040,2025-04-29,327.99,Credit Card,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09391,U00898,CR00028,2025-07-29,0.78,Credit Card,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09394,U00911,CR00011,2025-01-26,326.02,Credit Card,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09395,U00915,CR00049,2025-01-11,415.51,Credit Card,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09399,U00976,CR00009,2025-05-29,0.0,Credit Card,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09400,U00981,CR00007,2025-04-11,0.0,Bank Transfer,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09406,U01031,CR00006,2025-05-21,276.37,PayPal,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09407,U01033,CR00058,2025-01-04,0.0,Bank Transfer,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09410,U01079,CR00017,2025-04-22,0.0,PayPal,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09412,U01092,CR00048,2025-11-23,0.0,Bank Transfer,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09413,U01096,CR00045,2025-01-07,0.0,Credit Card,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09414,U01151,CR00013,2025-11-01,0.0,Bank Transfer,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09416,U01163,CR00007,2025-06-23,0.0,PayPal,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09417,U01167,CR00052,2025-07-08,0.0,Credit Card,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09419,U01197,CR00055,2025-01-01,57.32,Bank Transfer,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09421,U01231,CR00056,2025-09-28,212.39,Bank Transfer,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09422,U01233,CR00046,2025-11-21,248.1,PayPal,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09424,U01237,CR00057,2025-06-28,177.34,Credit Card,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09427,U01261,CR00012,2025-11-01,487.92,PayPal,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09430,U01277,CR00052,2025-01-10,0.0,Bank Transfer,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09431,U01280,CR00038,2025-01-17,342.61,PayPal,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09432,U01281,CR00024,2025-10-15,117.68,Credit Card,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09433,U01284,CR00045,2025-05-22,0.0,Bank Transfer,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09435,U01287,CR00015,2025-11-20,285.05,PayPal,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09436,U01290,CR00005,2025-08-06,0.0,Credit Card,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09437,U01318,CR00018,2025-11-07,0.0,Credit Card,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09441,U01334,CR00030,2025-11-19,0.0,Credit Card,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09442,U01336,CR00027,2025-05-18,0.0,PayPal,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09444,U01343,CR00004,2025-09-21,0.0,PayPal,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09446,U01346,CR00049,2025-10-14,415.51,Credit Card,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09450,U01355,CR00017,2025-06-22,0.0,Credit Card,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09452,U01365,CR00006,2025-10-25,276.37,Credit Card,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09455,U01399,CR00011,2025-02-01,326.02,Credit Card,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09459,U01429,CR00010,2025-03-21,0.0,Bank Transfer,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09463,U01450,CR00014,2025-02-16,0.0,Credit Card,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09464,U01451,CR00014,2025-06-18,0.0,Bank Transfer,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09465,U01455,CR00045,2025-12-14,0.0,Bank Transfer,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09466,U01460,CR00025,2025-07-23,299.57,Credit Card,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09467,U01463,CR00026,2025-03-18,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09470,U01475,CR00053,2025-03-01,0.0,Credit Card,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09471,U01497,CR00052,2025-09-29,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09475,U01517,CR00024,2025-04-30,117.68,Bank Transfer,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09476,U01522,CR00026,2025-07-18,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09477,U01526,CR00030,2025-08-20,0.0,Bank Transfer,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09478,U01530,CR00026,2025-11-03,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09479,U01531,CR00019,2025-11-03,0.0,Credit Card,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09481,U01543,CR00047,2025-11-11,89.59,Bank Transfer,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09486,U01602,CR00004,2025-12-01,0.0,PayPal,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09487,U01618,CR00052,2025-03-11,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09489,U01628,CR00058,2025-03-10,0.0,PayPal,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09494,U01662,CR00018,2025-04-21,0.0,PayPal,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09497,U01674,CR00017,2025-09-17,0.0,Bank Transfer,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09504,U01729,CR00002,2025-12-02,0.0,Credit Card,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09506,U01746,CR00056,2025-11-05,212.39,Credit Card,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09509,U01786,CR00042,2025-08-05,0.0,PayPal,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09510,U01789,CR00041,2025-05-10,53.86,PayPal,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09511,U01795,CR00027,2025-01-11,0.0,PayPal,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09513,U01812,CR00028,2025-03-25,0.78,Bank Transfer,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09514,U01820,CR00013,2025-11-17,0.0,Credit Card,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09516,U01825,CR00030,2025-05-13,0.0,PayPal,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09517,U01842,CR00009,2025-07-07,0.0,Bank Transfer,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09519,U01872,CR00020,2025-05-19,0.0,Bank Transfer,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09521,U01877,CR00027,2025-07-06,0.0,PayPal,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09522,U01879,CR00028,2025-03-01,0.78,Credit Card,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09524,U01900,CR00030,2025-06-17,0.0,Credit Card,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09525,U01906,CR00023,2025-04-04,0.0,Bank Transfer,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09526,U01917,CR00027,2025-05-25,0.0,Credit Card,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09529,U01926,CR00026,2025-04-14,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09531,U01934,CR00008,2025-08-27,0.0,PayPal,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09532,U01943,CR00042,2025-02-23,0.0,Bank Transfer,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09533,U01953,CR00002,2025-03-09,0.0,PayPal,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09537,U01989,CR00053,2025-01-29,0.0,Bank Transfer,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09542,U02035,CR00026,2025-09-05,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09543,U02038,CR00003,2025-11-18,0.0,PayPal,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09550,U02077,CR00023,2025-10-04,0.0,Credit Card,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09551,U02096,CR00010,2025-12-07,0.0,Bank Transfer,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09557,U02152,CR00038,2025-11-09,342.61,PayPal,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09559,U02161,CR00007,2025-04-03,0.0,Credit Card,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09560,U02174,CR00050,2025-06-10,490.9,PayPal,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09561,U02212,CR00058,2025-05-01,0.0,Credit Card,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09562,U02217,CR00051,2025-06-08,37.89,PayPal,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09563,U02231,CR00017,2025-04-25,0.0,Credit Card,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09566,U02258,CR00051,2025-08-23,37.89,Credit Card,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT09567,U02288,CR00008,2025-08-11,0.0,Credit Card,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
